	date	run	well	timepoint	tempc	class	score	ymin	xmin	ymax	xmax	ID	centroid_x	centroid_y
4960	2022-01-05	1	D2	25	26	tube_tip	0.049129564	0.30423048	0.9967588	0.33289406	0.99913704	None	0.99794792	0.31856227
4961	2022-01-05	1	D2	25	26	tube_tip	0.04905812	0.93368375	0.99670404	0.96107566	0.99928194	None	0.99799299	0.9473797
4963	2022-01-05	1	D2	25	26	tube_tip	0.048956037	0.5329762	0.14957474	0.5575835	0.1723737	None	0.16097422	0.54527985
4966	2022-01-05	1	D2	25	26	tube_tip	0.0484842	0.05915239	0.9968271	0.085681975	0.99927104	None	0.99804907	0.07241718
4967	2022-01-05	1	D2	25	26	tube_tip	0.048463605	0.796571	0.9967763	0.82481074	0.9992191	None	0.9979977	0.81069087
4968	2022-01-05	1	D2	25	26	tube_tip	0.048186127	0.025354447	0.3227893	0.04957115	0.34555846	None	0.33417388	0.0374628
4976	2022-01-05	1	D2	25	26	tube_tip	0.0465957	0.8356036	0.99698466	0.8640199	0.99908274	None	0.9980337	0.84981175
4977	2022-01-05	1	D2	25	26	tube_tip	0.046564523	0.7495055	0.0	0.77769387	0.0032455751	None	0.00162279	0.76359968
4978	2022-01-05	1	D2	25	26	tube_tip	0.046548024	0.5236272	0.34507766	0.5485465	0.3689823	None	0.35702998	0.53608685
4981	2022-01-05	1	D2	25	26	tube_tip	0.04612369	0.38506564	0.14715329	0.40729514	0.16870382	None	0.15792856	0.39618039
4986	2022-01-05	1	D2	25	26	tube_tip	0.045206565	0.7162831	0.9479302	0.73963106	0.96938705	None	0.95865862	0.72795708
4988	2022-01-05	1	D2	25	26	tube_tip	0.044965442	0.00023196754	0.70043415	0.002199375	0.7259874	None	0.71321078	0.00121567
4994	2022-01-05	1	D2	25	26	tube_tip	0.043996595	0.12826578	0.0	0.15665002	0.0032531254	None	0.00162656	0.1424579
4998	2022-01-05	1	D2	25	26	tube_tip	0.042888854	0.66774553	0.0	0.6951433	0.003037769	None	0.00151888	0.68144442
4999	2022-01-05	1	D2	25	26	tube_tip	0.04287627	0.0	0.38792732	0.0025842348	0.4136136	None	0.40077046	0.00129212
5001	2022-01-05	1	D2	25	26	tube_tip	0.04279488	0.27728108	9.971694e-05	0.30486205	0.0028437192	None	0.00147172	0.29107156
5002	2022-01-05	1	D2	25	26	tube_tip	0.04255105	0.9959496	0.8279032	1.0	0.8549928	None	0.841448	0.9979748
5006	2022-01-05	1	D2	25	26	tube_tip	0.041538823	0.6555753	0.0	0.68403506	0.0033100392	None	0.00165502	0.66980518
5007	2022-01-05	1	D2	25	26	tube_tip	0.04111885	0.5897479	0.0	0.6170423	0.003083379	None	0.00154169	0.6033951
5008	2022-01-05	1	D2	25	26	tube_tip	0.040719934	0.0	0.32487294	0.0026862207	0.351647	None	0.33825997	0.00134311
5010	2022-01-05	1	D2	25	26	tube_tip	0.040528554	0.0	0.3093843	0.0026896002	0.33584344	None	0.32261387	0.0013448
5011	2022-01-05	1	D2	25	26	tube_tip	0.040494625	0.99635	0.94987863	1.0	0.9756138	None	0.96274621	0.998175
5012	2022-01-05	1	D2	25	26	tube_tip	0.040291317	0.63230205	0.0	0.6606269	0.0030519492	None	0.00152597	0.64646447
5013	2022-01-05	1	D2	25	26	tube_tip	0.039876603	0.9970838	0.0474745	1.0	0.073412076	None	0.06044329	0.9985419
5014	2022-01-05	1	D2	25	26	tube_tip	0.039801147	0.99616104	0.91371036	1.0	0.9412035	None	0.92745693	0.99808052
5015	2022-01-05	1	D2	25	26	tube_tip	0.039599594	0.52302486	0.0	0.55101043	0.0030766753	None	0.00153834	0.53701765
5016	2022-01-05	1	D2	25	26	tube_tip	0.039350927	0.0	0.50097007	0.0026256328	0.5270193	None	0.51399468	0.00131282
5021	2022-01-05	1	D2	25	26	tube_tip	0.038928982	0.9962518	0.79256725	1.0	0.820222	None	0.80639462	0.9981259
5022	2022-01-05	1	D2	25	26	tube_tip	0.038894884	0.097576536	0.33436242	0.12240509	0.35741684	None	0.34588963	0.10999081
5023	2022-01-05	1	D2	25	26	tube_tip	0.03882594	0.00013482536	0.77055603	0.00230898	0.7967796	None	0.78366782	0.0012219
5024	2022-01-05	1	D2	25	26	tube_tip	0.038803015	0.99639535	0.6834035	1.0	0.71039975	None	0.69690162	0.99819768
5025	2022-01-05	1	D2	25	26	tube_tip	0.038702384	0.61314076	0.0	0.6406172	0.0030100835	None	0.00150504	0.62687898
5028	2022-01-05	1	D2	25	26	tube_tip	0.03714132	0.5925992	0.07784357	0.6140154	0.09727501	None	0.08755929	0.6033073
5030	2022-01-05	1	D2	25	26	tube_tip	0.036976468	0.0	0.67258006	0.002318911	0.699166	None	0.68587303	0.00115946
5031	2022-01-05	1	D2	25	26	tube_tip	0.036440082	0.24908671	0.75718373	0.2708576	0.7774585	None	0.76732112	0.25997216
5033	2022-01-05	1	D2	25	26	tube_tip	0.036262292	0.0	0.41872296	0.0025646752	0.445258	None	0.43199048	0.00128234
5034	2022-01-05	1	D2	25	26	tube_tip	0.03556485	4.6991394e-05	0.27029032	0.0023533688	0.29674536	None	0.28351784	0.00120018
5035	2022-01-05	1	D2	25	26	tube_tip	0.035392787	0.9962727	0.77661484	1.0	0.8048337	None	0.79072427	0.99813635
5037	2022-01-05	1	D2	25	26	tube_tip	0.03530229	0.0	0.44231868	0.0024232757	0.46847087	None	0.45539478	0.00121164
5038	2022-01-05	1	D2	25	26	tube_tip	0.035299152	0.0	0.5359491	0.002557329	0.56234205	None	0.54914558	0.00127866
5039	2022-01-05	1	D2	25	26	tube_tip	0.03520921	0.0	0.62209135	0.0025297152	0.6479294	None	0.63501038	0.00126486
5040	2022-01-05	1	D2	25	26	tube_tip	0.034845132	0.9966148	0.6561348	1.0	0.68317217	None	0.66965348	0.9983074
5041	2022-01-05	1	D2	25	26	tube_tip	0.034804597	0.0	0.7426046	0.0024763532	0.7700336	None	0.7563191	0.00123818
5042	2022-01-05	1	D2	25	26	tube_tip	0.03472508	0.9964542	0.7424346	1.0	0.7686267	None	0.75553065	0.9982271
5058	2022-01-05	1	D2	26	26	tube_tip	0.69121337	0.7141086	0.4026888	0.7339605	0.4219184	None	0.4123036	0.72403455
5059	2022-01-05	1	D2	26	26	tube_tip	0.6802309	0.54986304	0.94199914	0.56987053	0.96136516	None	0.95168215	0.55986678
5060	2022-01-05	1	D2	26	26	tube_tip	0.67276937	0.83638704	0.03507903	0.85528135	0.053238217	None	0.04415862	0.8458342
5063	2022-01-05	1	D2	26	26	tube_tip	0.65747654	0.06575401	0.7035362	0.08452451	0.7215267	None	0.71253145	0.07513926
5064	2022-01-05	1	D2	26	26	tube_tip	0.65623903	0.43751332	0.09503262	0.45541033	0.112346604	None	0.10368961	0.44646182
5069	2022-01-05	1	D2	26	26	tube_tip	0.6441247	0.593313	0.2969884	0.61239386	0.3150548	None	0.3060216	0.60285343
5070	2022-01-05	1	D2	26	26	tube_tip	0.6392656	0.3628427	0.5579193	0.38259968	0.5768172	None	0.56736825	0.37272119
5071	2022-01-05	1	D2	26	26	tube_tip	0.6292727	0.5665488	0.09337322	0.58543074	0.11162726	None	0.10250024	0.57598977
5073	2022-01-05	1	D2	26	26	tube_tip	0.6223139	0.11628001	0.29376855	0.13527916	0.31197503	None	0.30287179	0.12577958
5075	2022-01-05	1	D2	26	26	tube_tip	0.6128473	0.7035844	0.8128787	0.7241004	0.8329979	None	0.8229383	0.7138424
5076	2022-01-05	1	D2	26	26	tube_tip	0.6066748	0.75737435	0.9422345	0.7757204	0.96005285	None	0.95114368	0.76654738
5077	2022-01-05	1	D2	26	26	tube_tip	0.60648376	0.22919798	0.78990746	0.24929199	0.8095108	None	0.79970913	0.23924498
5078	2022-01-05	1	D2	26	26	tube_tip	0.6056444	0.08902484	0.25442433	0.10832383	0.27296656	None	0.26369544	0.09867434
5080	2022-01-05	1	D2	26	26	tube_tip	0.59702915	0.68693423	0.15760013	0.70628977	0.1762025	None	0.16690132	0.696612
5081	2022-01-05	1	D2	26	26	tube_tip	0.581054	0.14454071	0.9343217	0.16407786	0.95342773	None	0.94387472	0.15430928
5082	2022-01-05	1	D2	26	26	tube_tip	0.576967	0.5280755	0.39761484	0.5475802	0.41677958	None	0.40719721	0.53782785
5083	2022-01-05	1	D2	26	26	tube_tip	0.57333845	0.6780196	0.45246795	0.69838196	0.4721069	None	0.46228742	0.68820078
5085	2022-01-05	1	D2	26	26	tube_tip	0.5644277	0.06570143	0.3409403	0.08432963	0.35887492	None	0.34990761	0.07501553
5086	2022-01-05	1	D2	26	26	tube_tip	0.56158125	0.50738776	0.15940247	0.5266088	0.17771192	None	0.1685572	0.51699828
5087	2022-01-05	1	D2	26	26	tube_tip	0.5603686	0.022286935	0.8050238	0.041697547	0.8236792	None	0.8143515	0.03199224
5088	2022-01-05	1	D2	26	26	tube_tip	0.55906785	0.5012533	0.03645962	0.5206451	0.055300128	None	0.04587987	0.5109492
5089	2022-01-05	1	D2	26	26	tube_tip	0.5568984	0.80066556	0.32542288	0.82066745	0.3447379	None	0.33508039	0.8106665
5094	2022-01-05	1	D2	26	26	tube_tip	0.52587646	0.05769912	0.35608757	0.07697407	0.37445503	None	0.3652713	0.0673366
5097	2022-01-05	1	D2	26	26	tube_tip	0.4276581	0.89187187	0.109732956	0.9096518	0.12685484	None	0.1182939	0.90076184
5098	2022-01-05	1	D2	26	26	tube_tip	0.36198154	0.05648058	0.28529423	0.073746525	0.30210936	None	0.2937018	0.06511355
5099	2022-01-05	1	D2	26	26	tube_tip	0.33103278	0.19859481	0.48541957	0.21772248	0.5034462	None	0.49443288	0.20815864
5100	2022-01-05	1	D2	26	26	tube_tip	0.27365056	0.6998602	0.9641981	0.719288	0.98304117	None	0.97361964	0.7095741
5101	2022-01-05	1	D2	26	26	tube_tip	0.26139134	0.71267325	0.9791436	0.72958535	0.9952955	None	0.98721955	0.7211293
5103	2022-01-05	1	D2	26	26	tube_tip	0.15299152	0.18515626	0.0	0.20846426	0.0043094647	None	0.00215473	0.19681026
5104	2022-01-05	1	D2	26	26	tube_tip	0.1295493	0.5132038	0.99464715	0.53815335	0.9998312	None	0.99723918	0.52567857
5107	2022-01-05	1	D2	26	26	tube_tip	0.11114784	0.0	0.9944252	0.013013534	1.0	None	0.9972126	0.00650677
5108	2022-01-05	1	D2	26	26	tube_tip	0.10638719	0.0	0.13162467	0.02165069	0.16012207	None	0.14587337	0.01082534
5109	2022-01-05	1	D2	26	26	tube_tip	0.104605325	0.8131786	0.3287347	0.8328617	0.34689516	None	0.33781493	0.82302015
5110	2022-01-05	1	D2	26	26	tube_tip	0.10317121	0.169626	0.9949993	0.1925919	0.99991083	None	0.99745506	0.18110895
5111	2022-01-05	1	D2	26	26	tube_tip	0.10162176	0.99480516	0.3727419	1.0	0.39584062	None	0.38429126	0.99740258
5113	2022-01-05	1	D2	26	26	tube_tip	0.09643485	0.0	0.0	0.0055137672	0.006729502	None	0.00336475	0.00275688
5114	2022-01-05	1	D2	26	26	tube_tip	0.09621984	0.0009302717	0.8802381	0.0039758147	0.90614444	None	0.89319127	0.00245304
5115	2022-01-05	1	D2	26	26	tube_tip	0.0955185	0.991838	0.0	1.0	0.006932957	None	0.00346648	0.995919
5116	2022-01-05	1	D2	26	26	tube_tip	0.08935326	0.55156535	0.15772855	0.57010955	0.17435747	None	0.16604301	0.56083745
5117	2022-01-05	1	D2	26	26	tube_tip	0.08933559	0.34388727	0.9959335	0.3707872	0.999438	None	0.99768575	0.35733724
5119	2022-01-05	1	D2	26	26	tube_tip	0.08361566	0.7050974	0.0002539265	0.72875386	0.0029202076	None	0.00158707	0.71692563
5120	2022-01-05	1	D2	26	26	tube_tip	0.08305935	0.69776	0.0005246969	0.72668624	0.019333899	None	0.0099293	0.71222312
5121	2022-01-05	1	D2	26	26	tube_tip	0.07983233	0.0010806455	0.86167186	0.002970672	0.8859802	None	0.87382603	0.00202566
5122	2022-01-05	1	D2	26	26	tube_tip	0.079500794	0.95381427	0.995864	0.97937846	0.9997111	None	0.99778755	0.96659636
5125	2022-01-05	1	D2	26	26	tube_tip	0.07806977	0.36337423	0.99629706	0.390662	0.9993786	None	0.99783783	0.37701812
5126	2022-01-05	1	D2	26	26	tube_tip	0.076752126	0.023093952	0.32018143	0.044778667	0.3405403	None	0.33036086	0.03393631
5128	2022-01-05	1	D2	26	26	tube_tip	0.06766539	0.38161758	0.18820658	0.402159	0.20597851	None	0.19709254	0.39188829
5129	2022-01-05	1	D2	26	26	tube_tip	0.066058174	0.992132	0.9930349	1.0	1.0	None	0.99651745	0.996066
5132	2022-01-05	1	D2	26	26	tube_tip	0.062487062	0.9954432	0.8605731	1.0	0.88563854	None	0.87310582	0.9977216
5133	2022-01-05	1	D2	26	26	tube_tip	0.06230866	0.03792783	0.38709605	0.058744565	0.40562963	None	0.39636284	0.0483362
5134	2022-01-05	1	D2	26	26	tube_tip	0.06175732	0.16014948	0.0	0.18721196	0.0033792867	None	0.00168964	0.17368072
5135	2022-01-05	1	D2	26	26	tube_tip	0.06134791	0.9961865	0.08723732	1.0	0.11131517	None	0.09927624	0.99809325
5139	2022-01-05	1	D2	26	26	tube_tip	0.0596612	0.7774169	0.9964173	0.8043819	0.999354	None	0.99788565	0.7908994
5143	2022-01-05	1	D2	26	26	tube_tip	0.057694998	0.16788988	0.022693072	0.19405584	0.044199083	None	0.03344608	0.18097286
5144	2022-01-05	1	D2	26	26	tube_tip	0.056980178	0.99462533	0.9791571	1.0	1.0	None	0.98957855	0.99731266
5145	2022-01-05	1	D2	26	26	tube_tip	0.056301184	0.9961699	0.012660092	1.0	0.03785701	None	0.02525855	0.99808495
5146	2022-01-05	1	D2	26	26	tube_tip	0.056269586	0.9299676	0.9964341	0.9570121	0.99941874	None	0.99792642	0.94348985
5147	2022-01-05	1	D2	26	26	tube_tip	0.05576326	0.64917153	0.19891612	0.6759346	0.22589128	None	0.2124037	0.66255306
5148	2022-01-05	1	D2	26	26	tube_tip	0.054721363	0.8044052	0.996647	0.832399	0.9993001	None	0.99797355	0.8184021
5151	2022-01-05	1	D2	26	26	tube_tip	0.052983552	0.89024216	0.99671125	0.918703	0.9992162	None	0.99796372	0.90447258
5153	2022-01-05	1	D2	26	26	tube_tip	0.052866835	0.9963142	0.12565187	1.0	0.15084621	None	0.13824904	0.9981571
5155	2022-01-05	1	D2	26	26	tube_tip	0.052424308	0.054679357	0.29584464	0.0754865	0.3161482	None	0.30599642	0.06508293
5156	2022-01-05	1	D2	26	26	tube_tip	0.052392658	0.2031481	0.9966394	0.2305888	0.99937534	None	0.99800737	0.21686845
5157	2022-01-05	1	D2	26	26	tube_tip	0.05236964	0.8631139	0.99667037	0.8910806	0.9994006	None	0.99803548	0.87709725
5159	2022-01-05	1	D2	26	26	tube_tip	0.05194751	0.5578169	0.99668396	0.5869687	0.99914026	None	0.99791211	0.5723928
5164	2022-01-05	1	D2	26	26	tube_tip	0.05049476	0.2699614	0.9969487	0.29679385	0.9990282	None	0.99798845	0.28337763
5166	2022-01-05	1	D2	26	26	tube_tip	0.049706805	0.040529866	0.37397897	0.06276768	0.39525074	None	0.38461486	0.05164877
5167	2022-01-05	1	D2	26	26	tube_tip	0.049439892	0.00042088726	0.9029347	0.0021907575	0.9298917	None	0.9164132	0.00130582
5170	2022-01-05	1	D2	26	26	tube_tip	0.049014505	0.00039632723	0.7709734	0.0022662906	0.7965558	None	0.7837646	0.00133131
5172	2022-01-05	1	D2	26	26	tube_tip	0.048557833	0.9959272	0.93020976	1.0	0.9559114	None	0.94306058	0.9979636
5173	2022-01-05	1	D2	26	26	tube_tip	0.048413955	0.50016207	7.450394e-05	0.5269157	0.002940766	None	0.00150763	0.51353888
5178	2022-01-05	1	D2	26	26	tube_tip	0.047529552	0.05506579	0.99673665	0.081852235	0.99941945	None	0.99807805	0.06845901
5181	2022-01-05	1	D2	26	26	tube_tip	0.047266405	0.71639144	0.9480988	0.73951864	0.96961725	None	0.95885802	0.72795504
5182	2022-01-05	1	D2	26	26	tube_tip	0.04699563	0.9969199	0.063398145	1.0	0.088720076	None	0.07605911	0.99845995
5183	2022-01-05	1	D2	26	26	tube_tip	0.046936885	0.83958465	0.9968175	0.8677632	0.99922925	None	0.99802338	0.85367392
5184	2022-01-05	1	D2	26	26	tube_tip	0.046697885	0.533098	0.14946282	0.5579978	0.17249149	None	0.16097715	0.5455479
5186	2022-01-05	1	D2	26	26	tube_tip	0.04630224	0.996276	0.82426184	1.0	0.85086614	None	0.83756399	0.998138
5187	2022-01-05	1	D2	26	26	tube_tip	0.04615326	0.9960897	0.6837814	1.0	0.7098247	None	0.69680305	0.99804485
5189	2022-01-05	1	D2	26	26	tube_tip	0.04582667	0.08575211	0.9965762	0.11358591	0.9994925	None	0.99803435	0.09966901
5192	2022-01-05	1	D2	26	26	tube_tip	0.044806	0.66756	0.0	0.6952964	0.0031311964	None	0.0015656	0.6814282
5193	2022-01-05	1	D2	26	26	tube_tip	0.044772416	0.05431571	0.0	0.08218076	0.0034348639	None	0.00171743	0.06824824
5194	2022-01-05	1	D2	26	26	tube_tip	0.044724543	0.99693525	0.051572077	1.0	0.07699249	None	0.06428228	0.99846762
5195	2022-01-05	1	D2	26	26	tube_tip	0.044567	0.38147765	0.16334346	0.40196282	0.18360272	None	0.17347309	0.39172024
5198	2022-01-05	1	D2	26	26	tube_tip	0.044303276	0.9960999	0.7736673	1.0	0.8001948	None	0.78693105	0.99804995
5202	2022-01-05	1	D2	26	26	tube_tip	0.043529708	0.9967724	0.02818615	1.0	0.053649113	None	0.04091763	0.9983862
5205	2022-01-05	1	D2	26	26	tube_tip	0.04335347	0.9962404	0.950121	1.0	0.9753726	None	0.9627468	0.9981202
5206	2022-01-05	1	D2	26	26	tube_tip	0.042969353	0.5238721	0.34522367	0.54838294	0.36889935	None	0.35706151	0.53612752
5210	2022-01-05	1	D2	26	26	tube_tip	0.042764835	0.23075381	0.99692845	0.2577228	0.99928045	None	0.99810445	0.2442383
5215	2022-01-05	1	D2	26	26	tube_tip	0.042373683	0.0	0.37600005	0.0026880028	0.40203476	None	0.3890174	0.001344
5216	2022-01-05	1	D2	26	26	tube_tip	0.042300235	0.3832317	0.14166367	0.40855014	0.16611513	None	0.1538894	0.39589092
5218	2022-01-05	1	D2	26	26	tube_tip	0.042168893	0.5775775	0.0	0.6056851	0.0032823612	None	0.00164118	0.5916313
5219	2022-01-05	1	D2	26	26	tube_tip	0.042093262	5.8603706e-05	0.34428424	0.0026653584	0.37141985	None	0.35785204	0.00136198
5220	2022-01-05	1	D2	26	26	tube_tip	0.042013075	0.81962794	0.34419256	0.8400571	0.36358523	None	0.3538889	0.82984252
5221	2022-01-05	1	D2	26	26	tube_tip	0.041911285	8.8562956e-05	0.7002265	0.0022352072	0.7262867	None	0.7132566	0.00116189
5222	2022-01-05	1	D2	26	26	tube_tip	0.041794978	0.5233222	0.0	0.55062246	0.003006956	None	0.00150348	0.53697233
5224	2022-01-05	1	D2	26	26	tube_tip	0.04167071	0.0	0.39583737	0.0025762934	0.4213422	None	0.40858978	0.00128815
5226	2022-01-05	1	D2	26	26	tube_tip	0.041576833	0.99624306	0.91394943	1.0	0.9409054	None	0.92742741	0.99812153
5228	2022-01-05	1	D2	26	26	tube_tip	0.041191712	0.00028017047	0.067938425	0.0022885308	0.09263671	None	0.08028757	0.00128435
5229	2022-01-05	1	D2	26	26	tube_tip	0.040951136	0.32379583	0.0	0.35202703	0.0029181847	None	0.00145909	0.33791143
5230	2022-01-05	1	D2	26	26	tube_tip	0.04065633	0.00065588776	0.7898616	0.0019756807	0.8167227	None	0.80329215	0.00131578
5232	2022-01-05	1	D2	26	26	tube_tip	0.040138833	0.0	0.30920616	0.0025999106	0.33610222	None	0.32265419	0.00129996
5233	2022-01-05	1	D2	26	26	tube_tip	0.03990924	0.44066828	0.0	0.46934772	0.0030421098	None	0.00152105	0.455008
5236	2022-01-05	1	D2	26	26	tube_tip	0.039676078	0.8902023	0.0	0.91812515	0.0034488332	None	0.00172442	0.90416372
5238	2022-01-05	1	D2	26	26	tube_tip	0.03929598	0.4013744	0.0	0.43064523	0.0032088112	None	0.00160441	0.41600982
5239	2022-01-05	1	D2	26	26	tube_tip	0.039149374	0.5542429	0.0	0.58204776	0.0032683662	None	0.00163418	0.56814533
5240	2022-01-05	1	D2	26	26	tube_tip	0.039124783	0.99607164	0.75786567	1.0	0.78448594	None	0.7711758	0.99803582
5244	2022-01-05	1	D2	26	26	tube_tip	0.03894056	0.99662775	0.60172194	1.0	0.6281006	None	0.61491127	0.99831388
5245	2022-01-05	1	D2	26	26	tube_tip	0.038444676	1.6348436e-05	0.4463402	0.002359995	0.4723515	None	0.45934585	0.00118817
5246	2022-01-05	1	D2	26	26	tube_tip	0.037874047	0.9055769	0.0	0.93388814	0.0033645416	None	0.00168227	0.91973252
5247	2022-01-05	1	D2	26	26	tube_tip	0.037779316	0.99628675	0.74257064	1.0	0.7685895	None	0.75558007	0.99814338
5248	2022-01-05	1	D2	26	26	tube_tip	0.037307944	0.0	0.50477546	0.0027265772	0.5309846	None	0.51788003	0.00136329
5249	2022-01-05	1	D2	26	26	tube_tip	0.03695978	1.0344316e-05	0.68041193	0.0022081807	0.70695937	None	0.69368565	0.00110926
5250	2022-01-05	1	D2	26	26	tube_tip	0.036789037	0.7127265	0.99649215	0.73574543	1.0	None	0.99824608	0.72423597
5251	2022-01-05	1	D2	26	26	tube_tip	0.036747087	0.0	0.4226341	0.0025613485	0.44917676	None	0.43590543	0.00128067
5252	2022-01-05	1	D2	26	26	tube_tip	0.036606807	0.24912448	0.75720817	0.2709147	0.77756375	None	0.76738596	0.26001959
5253	2022-01-05	1	D2	26	26	tube_tip	0.03648104	0.72315055	0.99612135	0.7492787	1.0	None	0.99806068	0.73621462
5254	2022-01-05	1	D2	26	26	tube_tip	0.03645627	8.518458e-06	0.26262322	0.0023690108	0.28882834	None	0.27572578	0.00118876
5256	2022-01-05	1	D2	26	26	tube_tip	0.03635257	0.99601823	0.30050638	1.0	0.32784006	None	0.31417322	0.99800912
5258	2022-01-05	1	D2	26	26	tube_tip	0.035877895	0.99676913	0.659967	1.0	0.68702537	None	0.67349618	0.99838456
5259	2022-01-05	1	D2	26	26	tube_tip	0.03577135	0.0	0.5948064	0.002376427	0.62052983	None	0.60766811	0.00118821
5261	2022-01-05	1	D2	26	26	tube_tip	0.035590686	0.0	0.54380083	0.0026276733	0.5700462	None	0.55692352	0.00131384
5263	2022-01-05	1	D2	26	26	tube_tip	0.035132382	0.0	0.65290457	0.0024168757	0.6797039	None	0.66630424	0.00120844
5274	2022-01-05	1	D2	27	26	tube_tip	0.6879782	0.11686495	0.2924656	0.13634774	0.31120136	None	0.30183348	0.12660634
5278	2022-01-05	1	D2	27	26	tube_tip	0.682098	0.5275549	0.39469504	0.54760784	0.41416252	None	0.40442878	0.53758137
5279	2022-01-05	1	D2	27	26	tube_tip	0.681415	0.5664954	0.0870009	0.58476985	0.104623936	None	0.09581242	0.57563262
5280	2022-01-05	1	D2	27	26	tube_tip	0.67819685	0.55087125	0.9380387	0.57066524	0.9572854	None	0.94766205	0.56076824
5281	2022-01-05	1	D2	27	26	tube_tip	0.6699602	0.59716386	0.2934508	0.61630994	0.3117167	None	0.30258375	0.6067369
5282	2022-01-05	1	D2	27	26	tube_tip	0.66855043	0.6784509	0.4490652	0.698551	0.46853548	None	0.45880034	0.68850095
5284	2022-01-05	1	D2	27	26	tube_tip	0.66701293	0.68734646	0.1562853	0.707114	0.17511563	None	0.16570046	0.69723023
5288	2022-01-05	1	D2	27	26	tube_tip	0.6481824	0.023389818	0.8001517	0.043088436	0.81952703	None	0.80983936	0.03323913
5290	2022-01-05	1	D2	27	26	tube_tip	0.6372273	0.0900609	0.25068304	0.10952481	0.26947257	None	0.2600778	0.09979286
5291	2022-01-05	1	D2	27	26	tube_tip	0.6344771	0.0638122	0.33647406	0.08274586	0.35479158	None	0.34563282	0.07327903
5293	2022-01-05	1	D2	27	26	tube_tip	0.6281145	0.067046285	0.6988794	0.08631459	0.71747524	None	0.70817732	0.07668044
5295	2022-01-05	1	D2	27	26	tube_tip	0.6100836	0.5029535	0.034707323	0.5223615	0.05320196	None	0.04395464	0.5126575
5298	2022-01-05	1	D2	27	26	tube_tip	0.6003319	0.7146855	0.39938062	0.7346086	0.4186986	None	0.40903961	0.72464705
5301	2022-01-05	1	D2	27	26	tube_tip	0.592016	0.8370931	0.028870048	0.8559294	0.047113992	None	0.03799202	0.84651125
5302	2022-01-05	1	D2	27	26	tube_tip	0.5877617	0.7590356	0.9415679	0.7777133	0.95958686	None	0.95057738	0.76837445
5305	2022-01-05	1	D2	27	26	tube_tip	0.5696989	0.05829224	0.35501423	0.0771323	0.37308058	None	0.3640474	0.06771227
5306	2022-01-05	1	D2	27	26	tube_tip	0.5631211	0.7992588	0.32425055	0.82023036	0.3442147	None	0.33423262	0.80974458
5307	2022-01-05	1	D2	27	26	tube_tip	0.55871165	0.81352615	0.3251022	0.832855	0.34369856	None	0.33440038	0.82319057
5308	2022-01-05	1	D2	27	26	tube_tip	0.55723846	0.23379086	0.43063626	0.25240415	0.44832525	None	0.43948076	0.2430975
5309	2022-01-05	1	D2	27	26	tube_tip	0.54741895	0.14418851	0.93289083	0.16428144	0.95231754	None	0.94260418	0.15423498
5310	2022-01-05	1	D2	27	26	tube_tip	0.5462061	0.22723676	0.7918686	0.24733688	0.8112076	None	0.8015381	0.23728682
5311	2022-01-05	1	D2	27	26	tube_tip	0.53196377	0.058456592	0.282578	0.07697313	0.30011898	None	0.29134849	0.06771486
5313	2022-01-05	1	D2	27	26	tube_tip	0.52698666	0.36588946	0.5537069	0.3859935	0.5727037	None	0.5632053	0.37594148
5314	2022-01-05	1	D2	27	26	tube_tip	0.5168132	0.70534664	0.8133182	0.7261699	0.8331488	None	0.8232335	0.71575827
5315	2022-01-05	1	D2	27	26	tube_tip	0.50353336	0.5068064	0.15936948	0.5262203	0.17778216	None	0.16857582	0.51651335
